clustername,bootstrap,leafname,branchPath,medianOfDistances,sequencesperCluster
15149,0.9999,TUN/TUN_ADAGE_4681/2020,32.5,12.0,111
15149,0.9999,PER/covper044/2020,28.5,12.0,111
15149,0.9999,KEN/C3445/2020,25.5,12.0,111
15149,0.9999,USA/ND-NDDH-0016/2020,26.5,12.0,111
15149,0.9999,Switzerland/BS-UHB-42236042/2020,29.5,12.0,111
15149,0.9999,KEN/C1499/2020,26.5,12.0,111
15149,0.9999,MYS/NCOV30014/2021,39.5,12.0,111
15149,0.9999,MEX/CMX-154/2020,33.5,12.0,111
15149,0.9999,USA/MN-MDH-8539/2021,48.5,12.0,111
15149,0.9999,USA/TN-CDC-ASC210108705/2021,61.5,12.0,111
15149,0.9999,UGA/MAKCHScov7/2021,37.5,12.0,111
15149,0.9999,UGA/MUWRP-GUL200079S/2020,35.5,12.0,111
15149,0.9999,UGA/MAKCHScov8/2021,36.5,12.0,111
15149,0.9999,MYS/M_N33549/2020,36.5,12.0,111
15149,0.9999,SouthAfrica/NHLS-UCT-GP-5597/2020,32.5,12.0,111
15149,0.9999,GIN/C3/2020,39.5,12.0,111
15149,0.9999,UGA/MAKCHScov14/2020,34.5,12.0,111
15149,0.9999,KEN/C72685/2020,28.5,12.0,111
15149,0.9999,USA/1089488/2020,32.5,12.0,111
15149,0.9999,NZL/21CV0035/2020,40.5,12.0,111
15149,0.9999,BLR/Sars-Cov-2isolate724GomelBelarus/2021,45.5,12.0,111
15149,0.9999,USA/IN-QDX-1186/2020,26.5,12.0,111
15149,0.9999,KEN/C6707/2020,29.5,12.0,111
15149,0.9999,BRA/ICO10202/2020,29.5,12.0,111
15149,0.9999,EGY/Cairo-sample8MOH/2020,27.5,12.0,111
15149,0.9999,Neovisonvison/NLD/NB68-26-TS/2020,42.5,12.0,111
15149,0.9999,IND/GBRC422a/2020,27.5,12.0,111
15149,0.9999,CAN/RIM-1/2020,28.5,12.0,111
15149,0.9999,KEN/C5915/2020,27.5,12.0,111
15149,0.9999,CZE/IAB_18/2020,25.5,12.0,111
15149,0.9999,BRA/ICO1067/2020,27.5,12.0,111
15149,0.9999,England/BRIS-12F565/2020,26.5,12.0,111
15149,0.9999,MAR/RMPS04/2020,31.5,12.0,111
15149,0.9999,MLI/UCRC68/2020,30.5,12.0,111
15149,0.9999,NZL/20CV0479/2020,37.5,12.0,111
15149,0.9999,GIN/C1/2020,31.5,12.0,111
15149,0.9999,VEN/12MZ/2020,32.5,12.0,111
15149,0.9999,UGA/MAKCHScov19/2020,36.5,12.0,111
15149,0.9999,IRN/3533/2020,40.5,12.0,111
15149,0.9999,BRA/RJ-DCV05/2020,25.5,12.0,111
15149,0.9999,BRA/ICO1068/2020,28.5,12.0,111
15149,0.9999,OU026766,41.5,12.0,111
15149,0.9999,BRA/RJ-DCVN5/2020,26.5,12.0,111
15149,0.9999,USA/IL-RUSH-COVID-0312/2020,29.5,12.0,111
15149,0.9999,USA/958546/2020,27.5,12.0,111
15149,0.9999,KEN/K17310/2020,26.5,12.0,111
15149,0.9999,MYS/M_N13162/2020,37.5,12.0,111
15149,0.9999,BRA/SARS-CoV-2_IC01050platelet.3/2020,25.5,12.0,111
15149,0.9999,USA/WI-UW-1276/2020,39.5,12.0,111
15149,0.9999,PER/covper072/2020,26.5,12.0,111
15149,0.9999,PER/covper034/2020,32.5,12.0,111
15149,0.9999,DNK/SSI-H1/2020,25.5,12.0,111
15149,0.9999,MYS/C7315/2021,34.5,12.0,111
15149,0.9999,PER/covper012/2020,31.5,12.0,111
15149,0.9999,NZL/20CV0484/2020,37.5,12.0,111
15149,0.9999,USA/NJ-UW-755/2020,33.5,12.0,111
15149,0.9999,USA/CO-QDX-3509/2020,38.5,12.0,111
15149,0.9999,TUN/COV1663/2020,32.5,12.0,111
15149,0.9999,OV082417,33.5,12.0,111
15149,0.9999,UGA/MUWRP-JIN200227S/2020,35.5,12.0,111
15149,0.9999,BRA/ICO1065/2020,28.5,12.0,111
15149,0.9999,England/ALDP-5BCB94/2020,31.5,12.0,111
15149,0.9999,SouthAfrica/NHLS-UCT-GS-2032/2020,30.5,12.0,111
15149,0.9999,IRN/3279/2020,36.5,12.0,111
15149,0.9999,BRA/SARS-CoV-2_IC01051platelet.3/2020,25.5,12.0,111
15149,0.9999,UGA/MUWRP-KIR200049S/2020,32.5,12.0,111
15149,0.9999,OU367820,33.5,12.0,111
15149,0.9999,VEN/Anz7498/2021,53.5,12.0,111
15149,0.9999,BRA/RJ-DCVN4/2020,26.5,12.0,111
15149,0.9999,BRA/RJ-DCV1/2020,25.5,12.0,111
15149,0.9999,DJI/NAMRU3_A25/2020,37.5,12.0,111
15149,0.9999,FRA/IHUCOVID-000788/2020,27.5,12.0,111
15149,0.9999,BRA/SARS-CoV-2_IC01051platelet.1/2020,25.5,12.0,111
15149,0.9999,Estonia/Cov0792/2020,35.5,12.0,111
15149,0.9999,BRA/RJ-DCVN2/2020,25.5,12.0,111
15149,0.9999,OV091479,29.5,12.0,111
15149,0.9999,SouthAfrica/NHLS-UCT-GS-1864/2020,29.5,12.0,111
15149,0.9999,KEN/C26603/2020,27.5,12.0,111
15149,0.9999,MYS/NCOV13680/2021,34.5,12.0,111
15149,0.9999,SouthAfrica/NHLS-UCT-GS-1652/2020,27.5,12.0,111
15149,0.9999,Lebanon/QIB-302/2021,45.5,12.0,111
15149,0.9999,IRN/4058/2020,41.5,12.0,111
15149,0.9999,IND/GBRC268a/2020,28.5,12.0,111
15149,0.9999,BRA/RJ-DCV5/2020,25.5,12.0,111
15149,0.9999,IND/GBRC163a/2020,29.5,12.0,111
15149,0.9999,USA/NY-CUIMC-NP-3723/2020,37.5,12.0,111
15149,0.9999,CAN/HCW21/2021,30.5,12.0,111
15149,0.9999,USA/IA-CDC-LC0008394/2021,39.5,12.0,111
15149,0.9999,USA/DC-DFS-PHL-0005/2020,25.5,12.0,111
15149,0.9999,BRA/SARS-CoV-2_IC01048platelet.3/2020,26.5,12.0,111
15149,0.9999,Switzerland/BS-ETHZ-480893/2021,47.5,12.0,111
15149,0.9999,Feliscatus/BEL/BE-MG-0320/2020,26.5,12.0,111
15149,0.9999,SouthAfrica/NHLS-UCT-GS-0847/2020,27.5,12.0,111
15149,0.9999,USA/WI-UW-363/2020,29.5,12.0,111
15149,0.9999,USA/MP-CDC-2-3830942/2020,27.5,12.0,111
15149,0.9999,OV089965,29.5,12.0,111
15149,0.9999,BRA/RJ-DCVN3/2020,25.5,12.0,111
15149,0.9999,THA/CONI-0615/2021,43.5,12.0,111
15149,0.9999,GAB/13627_Gabon/2021,41.5,12.0,111
15149,0.9999,GAB/13593_Gabon/2021,44.5,12.0,111
15149,0.9999,GIN/C2/2020,30.5,12.0,111
15149,0.9999,BRA/RJ-DCV3/2020,25.5,12.0,111
15149,0.9999,FRA/IHUCOVID-000379_Illu3/2020,27.5,12.0,111
15149,0.9999,AUS/NT12/2020,27.5,12.0,111
15353,0.9999,EGY/PHARCO-ARMY25/2021,46.5,20.0,3
15353,0.9999,EGY/CUNCI-HGC006/2020,28.5,20.0,3
15353,0.9999,EGY/EGY_CCHE57357_P_20/2020,33.5,20.0,3
15357,0.9999,EGY/EGY-147/2020,31.5,5.0,4
15357,0.9999,NZL/20CV0265/2020,28.5,5.0,4
15357,0.9999,EGY/Egy_S_03/2020,31.5,5.0,4
15357,0.9999,EGY/EGY-71/2020,31.5,5.0,4
15364,0.9999,CHL/Santiago-PUC_MVL_0095/2020,30.5,7.0,13
15364,0.9999,USA/SC-QDX-3420/2020,40.5,7.0,13
15364,0.9999,USA/1423338/2020,42.5,7.0,13
15364,0.9999,CHL/Santiago-PUC_MVL_0104/2020,29.5,7.0,13
15364,0.9999,AUS/NT10/2020,31.5,7.0,13
15364,0.9999,USA/MA-MGH-03049/2020,32.5,7.0,13
15364,0.9999,CHL/Santiago-PUC_MVL_0361/2020,29.5,7.0,13
15364,0.9999,CHL/Santiago-PUC_MVL_0106/2020,31.5,7.0,13
15364,0.9999,CHL/Santiago-PUC_MVL_0092/2020,30.5,7.0,13
15364,0.9999,USA/NC-QDX-4453/2020,34.5,7.0,13
15364,0.9999,CHL/Santiago-PUC_MVL_0088/2020,30.5,7.0,13
15364,0.9999,CHL/Santiago-PUC_MVL_0036/2020,29.5,7.0,13
15364,0.9999,CHL/Santiago-PUC_MVL_0009/2020,29.5,7.0,13
15384,0.9999,BHR/023285711_S13_L001/2020,34.5,20.0,24
15384,0.9999,ETH/39650_S8_L001_1/2020,41.5,20.0,24
15384,0.9999,LBN/LB-R10/2020,29.5,20.0,24
15384,0.9999,FRA/IHUCOVID-038077-Nova1M/2020,29.5,20.0,24
15384,0.9999,GMB/GC19-029/2020,28.5,20.0,24
15384,0.9999,DJI/NAMRU3_A09/2020,37.5,20.0,24
15384,0.9999,ETH/S15/2021,38.5,20.0,24
15384,0.9999,ETH/S11/2021,53.5,20.0,24
15384,0.9999,ETH/S2/2021,46.5,20.0,24
15384,0.9999,ETH/S6/2021,40.5,20.0,24
15384,0.9999,DJI/NAMRU3_A71/2020,37.5,20.0,24
15384,0.9999,ETH/S12/2021,39.5,20.0,24
15384,0.9999,MLT/Sliema_9/2020,41.5,20.0,24
15384,0.9999,DJI/NAMRU3_EB1/2020,37.5,20.0,24
15384,0.9999,ETH/S5/2021,38.5,20.0,24
15384,0.9999,SLE/SL29/2021,51.5,20.0,24
15384,0.9999,BHR/340685804/2020,37.5,20.0,24
15384,0.9999,DJI/NAMRU3_E108/2020,38.5,20.0,24
15384,0.9999,England/MILK-993A65/2020,38.5,20.0,24
15384,0.9999,ETH/AH-001/2020,46.5,20.0,24
15384,0.9999,OU453229,33.5,20.0,24
15384,0.9999,ETH/AH-003/2020,40.5,20.0,24
15384,0.9999,MLT/Sliema_5/2020,40.5,20.0,24
15384,0.9999,USA/MD-NIH-b0204/2020,39.5,20.0,24
15428,0.9999,TUR/KOC-IST-B288/2020,33.5,10.0,2
15428,0.9999,TUR/KOC-IST-SP3/2020,35.5,10.0,2
15437,0.9999,COL/LIME_37141/2021,66.5,20.0,9
15437,0.9999,COL/LIME_35279/2021,65.5,20.0,9
15437,0.9999,Colombia/CO-DC-UW21071958902/2021,61.5,20.0,9
15437,0.9999,Colombia/CO-ATL-UW21072275714/2021,56.5,20.0,9
15437,0.9999,USA/PR-CDC-2-4611290/2021,60.5,20.0,9
15437,0.9999,CHL/AR-UFRO-0106/2021,60.5,20.0,9
15437,0.9999,FIN/FIN45-VE6-THL-202121391/2021,56.5,20.0,9
15437,0.9999,CHL/AR-UFRO-0011/2021,55.5,20.0,9
15437,0.9999,USA/UT-UPHL-210707266271/2021,57.5,20.0,9
15450,0.9999,USA/MA-MGH-02975/2020,31.5,6.0,13
15450,0.9999,GHA/84049_S31/2020,32.5,6.0,13
15450,0.9999,EGY/NRC2/2020,28.5,6.0,13
15450,0.9999,IDN/RSDS-RCVTD-UNAIR-11-B/2020,28.5,6.0,13
15450,0.9999,TUN/Tunisia_MHT_1/2020,28.5,6.0,13
15450,0.9999,EGY/CUNCI-HGC11I005/2021,39.5,6.0,13
15450,0.9999,USA/SC_NIDDL_14572/2020,35.5,6.0,13
15450,0.9999,USA/ME-HETL-J0100/2020,29.5,6.0,13
15450,0.9999,USA/TG273318/2020,28.5,6.0,13
15450,0.9999,EGY/CUNCI-HGC6I010/2020,31.5,6.0,13
15450,0.9999,USA/SC_2108_T42/2020,31.5,6.0,13
15450,0.9999,EGY/CPHL-NRC-21/2020,28.5,6.0,13
15450,0.9999,USA/SC_2078_T42/2020,31.5,6.0,13
15477,0.9999,FIN/SR121-VE6-H10/2020,38.5,16.0,7
15477,0.9999,OV046092,29.5,16.0,7
15477,0.9999,PAK/JRCGR-KHI42/2020,38.5,16.0,7
15477,0.9999,PAK/JRCGR-KHI30/2020,35.5,16.0,7
15477,0.9999,IDN/RSDS-RCVTD-UNAIR-35-A/2020,35.5,16.0,7
15477,0.9999,NZL/20CV0619/2020,41.5,16.0,7
15477,0.9999,NZL/20CV0604/2020,41.5,16.0,7
15490,0.9999,OU471890,50.5,8.0,13
15490,0.9999,TUN/TUN-202058412/2020,45.5,8.0,13
15490,0.9999,ITA/201109-49/2020,44.5,8.0,13
15490,0.9999,SRB/BP73365-27-11/2020,45.5,8.0,13
15490,0.9999,TUN/TUN202055319/2020,45.5,8.0,13
15490,0.9999,TUN/TUN-20211821/2021,45.5,8.0,13
15490,0.9999,NOR/Bergen-02/2020,43.5,8.0,13
15490,0.9999,FRA/IHUCOVID-012332_Nova1/2020,42.5,8.0,13
15490,0.9999,SRB/STR04665-11-12/2020,43.5,8.0,13
15490,0.9999,Iceland/3539/2020,45.5,8.0,13
15490,0.9999,Switzerland/BS-UHB-42442867/2020,46.5,8.0,13
15490,0.9999,THA/CONI-0287/2020,44.5,8.0,13
15490,0.9999,FRA/IHUCOVID-042182_Nova1/2021,52.5,8.0,13
15508,0.9999,NZL/20CV0524/2020,40.5,18.0,28
15508,0.9999,NZL/20CV0527/2020,40.5,18.0,28
15508,0.9999,IND/GBRC563b/2020,40.5,18.0,28
15508,0.9999,BHR/460056646/2020,48.5,18.0,28
15508,0.9999,PAK/JRCGR-KHI35/2020,34.5,18.0,28
15508,0.9999,SAU/578/2020,32.5,18.0,28
15508,0.9999,BGD/NGRI-R3-O1/2020,37.5,18.0,28
15508,0.9999,NZL/21CV0059/2021,40.5,18.0,28
15508,0.9999,THA/CONI-0323/2020,35.5,18.0,28
15508,0.9999,THA/CONI-0501/2021,38.5,18.0,28
15508,0.9999,NZL/20CV0332/2020,40.5,18.0,28
15508,0.9999,NZL/20CV0065/2020,37.5,18.0,28
15508,0.9999,IRQ/NN_Erbil/2021,45.5,18.0,28
15508,0.9999,NZL/20CV0350/2020,41.5,18.0,28
15508,0.9999,NZL/20CV0556/2020,40.5,18.0,28
15508,0.9999,PAK/JRCGR_SCV-67/2020,50.5,18.0,28
15508,0.9999,MYS/USM_Monash_JKNK_C9776/2020,35.5,18.0,28
15508,0.9999,PAK/GL-NIBD-04/2020,47.5,18.0,28
15508,0.9999,NZL/20CV0563/2020,40.5,18.0,28
15508,0.9999,THA/CONI-0454/2021,37.5,18.0,28
15508,0.9999,CHN/RS4_pool/2021,46.5,18.0,28
15508,0.9999,THA/CONI-0406/2020,37.5,18.0,28
15508,0.9999,NZL/20CV0221/2020,39.5,18.0,28
15508,0.9999,HongKong/HKPU-00008/2020,39.5,18.0,28
15508,0.9999,BHR/920265546_S18_L001/2020,31.5,18.0,28
15508,0.9999,HongKong/Case5183/2020,39.5,18.0,28
15508,0.9999,VeroE6/HKG/HKPU-00014/2021,39.5,18.0,28
15508,0.9999,HongKong/HKPU-00160/2021,47.5,18.0,28
15585,0.9999,CHL/Puerto_Montt-PUC_MVL_0067/2020,28.5,1.0,2
15585,0.9999,SLE/KGH-G-8548/2020,29.5,1.0,2
15588,0.9999,NZL/20VR3143/2020,31.5,0.0,2
15588,0.9999,NZL/20CV0325/2020,31.5,0.0,2
15591,0.9999,DJI/NAMRU3_010/2020,38.5,17.0,3
15591,0.9999,DJI/NAMRU3_019/2020,38.5,17.0,3
15591,0.9999,DJI/NAMRU3_012/2020,41.5,17.0,3
15596,0.9999,NZL/20CV0311/2020,29.5,6.0,3
15596,0.9999,NZL/20CV0310/2020,29.5,6.0,3
15596,0.9999,USA/FL-BPHL-1679/2020,33.5,6.0,3
15604,0.9999,BEN/501/2020,29.5,0.0,2
15604,0.9999,BEN/1408/2020,29.5,0.0,2
15607,0.9999,LR877181,32.5,5.0,4
15607,0.9999,DJI/NAMRU3_004/2020,29.5,5.0,4
15607,0.9999,DJI/NAMRU3_CL1/2020,29.5,5.0,4
15607,0.9999,DJI/NAMRU3_CL2/2020,29.5,5.0,4
15613,0.9999,TUN/TUN_ADAGE_EZ504/2020,32.5,7.0,4
15613,0.9999,TUN/TUN_ADAGE_EZ432/2020,32.5,7.0,4
15613,0.9999,IRQ/USAFSAM-S074/2020,31.5,7.0,4
15613,0.9999,IRQ/IRQ-BAS1/2020,33.5,7.0,4
15620,0.9999,GHA/2986_S10/2020,29.5,15.0,4
15620,0.9999,SLE/KGH-G-8603/2020,29.5,15.0,4
15620,0.9999,USA/IL-QDX-3470/2020,42.5,15.0,4
15620,0.9999,USA/OK-QDX-3531/2020,37.5,15.0,4
15630,0.9999,Switzerland/BS-UHB-42399744/2020,50.5,4.0,2
15630,0.9999,LR992127,46.5,4.0,2
15633,0.9999,NZL/20VR1937/2020,29.5,7.0,7
15633,0.9999,NZL/20CV0298/2020,30.5,7.0,7
15633,0.9999,USA/KY-CDC-LC0005494/2021,43.5,7.0,7
15633,0.9999,NZL/20VR1816/2020,29.5,7.0,7
15633,0.9999,NZL/20VR2032/2020,29.5,7.0,7
15633,0.9999,USA/MP-CDC-2-3830938/2021,36.5,7.0,7
15633,0.9999,USA/VSP0393/2020,35.5,7.0,7
15646,0.9999,USA/CT-Yale-333/2020,32.5,14.0,21
15646,0.9999,ARG/Cordoba-83535/2020,38.5,14.0,21
15646,0.9999,USA/CT-Yale-286/2020,30.5,14.0,21
15646,0.9999,USA/FL-BPHL-1131/2020,35.5,14.0,21
15646,0.9999,ARG/Cordoba-891/2020,39.5,14.0,21
15646,0.9999,ARG/Cordoba-1413/2020,39.5,14.0,21
15646,0.9999,SLE/SL01/2020,40.5,14.0,21
15646,0.9999,BRA/RJ-DCVN1/2020,31.5,14.0,21
15646,0.9999,ARG/Cordoba-15976/2020,37.5,14.0,21
15646,0.9999,PRY/202102774_631351/2021,46.5,14.0,21
15646,0.9999,PRY/202102780_631471/2021,46.5,14.0,21
15646,0.9999,KOR/ADD-4i/2020,40.5,14.0,21
15646,0.9999,ARG/Cordoba-3199/2020,37.5,14.0,21
15646,0.9999,KOR/YS006/2020,32.5,14.0,21
15646,0.9999,CAN/HCW19/2020,31.5,14.0,21
15646,0.9999,BRA/RJ01/2020,31.5,14.0,21
15646,0.9999,ISR/NH_GD3_0726/2020,35.5,14.0,21
15646,0.9999,PRY/WOR12903A606_202103291_2-4710517/2020,33.5,14.0,21
15646,0.9999,USA/SC_NIDDL_10581/2020,34.5,14.0,21
15646,0.9999,SLE/SL03/2020,41.5,14.0,21
15646,0.9999,KOR/CSH-288/2020,35.5,14.0,21
15682,0.9999,USA/OK-CDC-QDX22287907/2021,48.5,18.0,104
15682,0.9999,USA/OH-CDC-2-3693576/2020,39.5,18.0,104
15682,0.9999,USA/TX-DSHS-5029/2020,40.5,18.0,104
15682,0.9999,NZL/20VR2931/2020,29.5,18.0,104
15682,0.9999,NZL/20VR2917/2020,29.5,18.0,104
15682,0.9999,NZL/20CV0273/2020,29.5,18.0,104
15682,0.9999,USA/PA-QDX-3426/2020,35.5,18.0,104
15682,0.9999,USA/TN-SPHL-1024/2021,52.5,18.0,104
15682,0.9999,USA/WV000633/2020,40.5,18.0,104
15682,0.9999,USA/MP-CDC-2-3998396/2021,50.5,18.0,104
15682,0.9999,USA/GA-CDC-STM-000022840/2021,46.5,18.0,104
15682,0.9999,USA/AK-PHL17368/2020,40.5,18.0,104
15682,0.9999,USA/NM-UNM-01712/2021,47.5,18.0,104
15682,0.9999,USA/NC-CDC-2-3920745/2020,45.5,18.0,104
15682,0.9999,USA/TN-CDC-2-3859263/2021,40.5,18.0,104
15682,0.9999,USA/1525524/2021,45.5,18.0,104
15682,0.9999,AUS/NT52/2020,34.5,18.0,104
15682,0.9999,USA/AR-CDC-2-3713965/2020,40.5,18.0,104
15682,0.9999,USA/NE-CDC-2-3992392/2021,46.5,18.0,104
15682,0.9999,USA/Texas-HHD-679094/2021,41.5,18.0,104
15682,0.9999,DJI/NAMRU3_D12/2020,45.5,18.0,104
15682,0.9999,USA/NV-QDX-3362/2020,40.5,18.0,104
15682,0.9999,USA/hCov_19_USA_ID_IVREF_638133_2020/2020,37.5,18.0,104
15682,0.9999,USA/SD-SDPHL-0402/2020,38.5,18.0,104
15682,0.9999,USA/WI-UW-2154/2020,40.5,18.0,104
15682,0.9999,USA/KY-QDX-2892/2020,39.5,18.0,104
15682,0.9999,USA/WA-UW-62694/2021,45.5,18.0,104
15682,0.9999,USA/LA-BIE-SUS01/2020,29.5,18.0,104
15682,0.9999,DJI/NAMRU3_B250/2021,46.5,18.0,104
15682,0.9999,USA/MP-CDC-2-4084410/2021,51.5,18.0,104
15682,0.9999,USA/NV-CDC-QDX21364988/2021,36.5,18.0,104
15682,0.9999,USA/WI-CDC-LC0019850/2021,42.5,18.0,104
15682,0.9999,USA/IL-CDC-2-3693786/2020,40.5,18.0,104
15682,0.9999,NZL/20CV0363/2020,41.5,18.0,104
15682,0.9999,DJI/NAMRU3_E06/2020,41.5,18.0,104
15682,0.9999,USA/SC-USC-COM0003/2020,32.5,18.0,104
15682,0.9999,USA/MD-CDC-2-3980552/2021,41.5,18.0,104
15682,0.9999,USA/LA-CDC-STM-000032986/2021,47.5,18.0,104
15682,0.9999,NZL/21CV0098/2021,41.5,18.0,104
15682,0.9999,USA/OK-CDC-2-3829941/2020,40.5,18.0,104
15682,0.9999,USA/CO-Broad-CMU_00088/2020,47.5,18.0,104
15682,0.9999,USA/WI-CDC-QDX21841261/2021,49.5,18.0,104
15682,0.9999,DJI/NAMRU3_B190/2021,47.5,18.0,104
15682,0.9999,USA/MS-QDX-1071/2020,29.5,18.0,104
15682,0.9999,USA/MO-CDC-QDX21568839/2021,43.5,18.0,104
15682,0.9999,USA/SD-SDPHL-0034/2020,46.5,18.0,104
15682,0.9999,USA/MD-MDH-1322/2020,38.5,18.0,104
15682,0.9999,USA/NH-CDC-QDX21490857/2021,42.5,18.0,104
15682,0.9999,USA/22186/2020,45.5,18.0,104
15682,0.9999,USA/MS-BIE-CAT00302/2020,33.5,18.0,104
15682,0.9999,USA/ME-HETL-J16349/2020,39.5,18.0,104
15682,0.9999,USA/NV-QDX-3533/2020,39.5,18.0,104
15682,0.9999,USA/NJ-CDC-LC0009014/2021,43.5,18.0,104
15682,0.9999,USA/RI-CDC-03068674-001/2020,28.5,18.0,104
15682,0.9999,USA/MT-CDC-2-4216032/2021,41.5,18.0,104
15682,0.9999,USA/CO-Broad-CMU_00116/2020,46.5,18.0,104
15682,0.9999,USA/AL-QDX-244/2020,32.5,18.0,104
15682,0.9999,USA/ID-UW-6448/2020,30.5,18.0,104
15682,0.9999,USA/MT-BHDH-1948/2020,34.5,18.0,104
15682,0.9999,USA/DC-CDC-LC0000365/2020,43.5,18.0,104
15682,0.9999,USA/MN-CDC-LC0004572/2021,42.5,18.0,104
15682,0.9999,USA/WV064532/2021,46.5,18.0,104
15682,0.9999,USA/IL-CDC-STM-000023323/2021,46.5,18.0,104
15682,0.9999,USA/OK-CDC-2-3935643/2021,45.5,18.0,104
15682,0.9999,USA/VSP0470/2020,37.5,18.0,104
15682,0.9999,TWN/CGMH-CGU-47/2021,43.5,18.0,104
15682,0.9999,USA/NC-CDC-2-3851632/2021,46.5,18.0,104
15682,0.9999,PRI/PR-UPRRP-605/2020,45.5,18.0,104
15682,0.9999,USA/NC-SLPH-0039/2020,42.5,18.0,104
15682,0.9999,USA/KS-CDC-QDX23678043/2021,45.5,18.0,104
15682,0.9999,USA/NC-CDC-4243867-001/2021,51.5,18.0,104
15682,0.9999,USA/WA-S5352/2020,41.5,18.0,104
15682,0.9999,USA/TX-CDC-QDX21607179/2021,43.5,18.0,104
15682,0.9999,USA/LA-QDX-4487/2020,39.5,18.0,104
15682,0.9999,USA/TN-VUMC-000201/2020,38.5,18.0,104
15682,0.9999,USA/GA-EHC-865I/2020,41.5,18.0,104
15682,0.9999,USA/AK-CDC-2-3920631/2020,40.5,18.0,104
15682,0.9999,USA/WV064503/2020,49.5,18.0,104
15682,0.9999,USA/GA-QDX-3556/2020,41.5,18.0,104
15682,0.9999,USA/NC-CDC-LC0002222/2020,44.5,18.0,104
15682,0.9999,USA/IL-QDX-2895/2020,39.5,18.0,104
15682,0.9999,USA/NE-Noblis-S110B4/2021,41.5,18.0,104
15682,0.9999,USA/TX-DSHS-5273/2020,34.5,18.0,104
15682,0.9999,USA/ME-HETL-J15437/2020,36.5,18.0,104
15682,0.9999,USA/UT-UPHL-201131911/2020,41.5,18.0,104
15682,0.9999,USA/MO-UW-771/2020,37.5,18.0,104
15682,0.9999,USA/LA-CDC-QDX21489908/2021,49.5,18.0,104
15682,0.9999,USA/MN-QDX-1014/2020,30.5,18.0,104
15682,0.9999,TWN/CGMH-CGU-45/2020,51.5,18.0,104
15682,0.9999,USA/1632562/2021,44.5,18.0,104
15682,0.9999,USA/KY-CDC-LC0038155/2021,46.5,18.0,104
15682,0.9999,USA/WY-CDC-2-3846444/2021,44.5,18.0,104
15682,0.9999,USA/NC-CDC-2-3769279/2020,40.5,18.0,104
15682,0.9999,USA/NC-CDC-LC0009432/2021,44.5,18.0,104
15682,0.9999,IND/GBRC491b/2020,48.5,18.0,104
15682,0.9999,USA/TG960594/2020,38.5,18.0,104
15682,0.9999,USA/AK-PHL6850/2021,44.5,18.0,104
15682,0.9999,USA/IL-CDC-ASC210014124/2021,45.5,18.0,104
15682,0.9999,USA/SC-COVID21-0289/2021,53.5,18.0,104
15682,0.9999,USA/IN-CDC-LC0001467/2020,44.5,18.0,104
15682,0.9999,USA/AR-CDC-QDX21672229/2021,43.5,18.0,104
15682,0.9999,USA/KY-QDX-4523/2020,44.5,18.0,104
15682,0.9999,USA/ND-CDC-2-4069016/2020,39.5,18.0,104
15682,0.9999,USA/WI-UW-2289/2020,39.5,18.0,104
15860,0.9999,USA/AL-QDX-3486/2020,36.5,6.0,2
15860,0.9999,USA/JERP/2020,34.5,6.0,2
15867,0.9999,USA/CT-CDC-QDX22164406/2021,47.5,19.0,3
15867,0.9999,USA/DE-CDC-LC0072429/2021,54.5,19.0,3
15867,0.9999,USA/NH-CDC-QDX25704323/2021,54.5,19.0,3
15873,0.9999,USA/ND-CDC-2-4567500/2021,53.5,15.0,7
15873,0.9999,USA/OK-CDC-ASC210063538/2021,54.5,15.0,7
15873,0.9999,USA/ND-CDC-2-4451167/2021,52.5,15.0,7
15873,0.9999,USA/CT-CDC-QDX25806534/2021,48.5,15.0,7
15873,0.9999,USA/CT-CDC-QDX26032807/2021,51.5,15.0,7
15873,0.9999,USA/ME-CDC-QDX25497805/2021,49.5,15.0,7
15873,0.9999,USA/MS-MSPHL-0384/2021,48.5,15.0,7
15882,0.9999,USA/AK-PHL8317/2021,49.5,14.0,8
15882,0.9999,USA/WY-CDC-IBX197684101854/2021,43.5,14.0,8
15882,0.9999,USA/LA-BIE-LSUH000697/2021,43.5,14.0,8
15882,0.9999,USA/GA-CDC-STM-000061988/2021,46.5,14.0,8
15882,0.9999,USA/SC-COVID21-2078/2021,52.5,14.0,8
15882,0.9999,USA/NY-CDC-LC0036438/2021,41.5,14.0,8
15882,0.9999,USA/NM-UNM-TC240953/2021,44.5,14.0,8
15882,0.9999,USA/VT-CDCBI-CRSP_02397/2021,44.5,14.0,8
15892,0.9999,KEN/K98631/2020,34.5,8.0,32
15892,0.9999,USA/DC-DFS-PHL-0091/2020,30.5,8.0,32
15892,0.9999,USA/RI-CDC-2-4195176/2021,39.5,8.0,32
15892,0.9999,USA/WV118687/2020,28.5,8.0,32
15892,0.9999,USA/MS-QDX-3493/2020,34.5,8.0,32
15892,0.9999,USA/CUIMC-NP-3005/2020,29.5,8.0,32
15892,0.9999,KEN/C54632/2020,35.5,8.0,32
15892,0.9999,MAR/RMPS01/2020,28.5,8.0,32
15892,0.9999,USA/DC-DFS-PHL-0077/2020,29.5,8.0,32
15892,0.9999,USA/MD-MDH-0075/2020,30.5,8.0,32
15892,0.9999,MAR/RMPS-05/2020,27.5,8.0,32
15892,0.9999,USA/MN-MDH-1594/2020,29.5,8.0,32
